Date, Price , Open , High , Low , Vol. ,Change %
2/28/2010," 14,363.02 "," 20,061.90 "," 20,061.90 "," 20,061.90 ", -   ,0.00%
3/1/2010," 14,183.06 "," 20,434.92 "," 20,434.92 "," 20,434.92 ", -   ,-1.25%
3/2/2010," 14,264.61 "," 20,628.08 "," 20,628.08 "," 20,628.08 ", -   ,0.57%
3/3/2010," 14,112.07 "," 20,628.08 "," 20,628.08 "," 20,628.08 ", -   ,-1.07%
3/4/2010," 14,212.16 "," 21,122.57 "," 21,122.57 "," 21,122.57 ", -   ,0.71%
3/5/2010," 14,411.42 "," 21,122.57 "," 21,122.57 "," 21,122.57 ", -   ,1.40%
3/6/2010," 14,411.42 "," 21,122.57 "," 21,122.57 "," 21,122.57 ", -   ,0.00%
3/7/2010," 14,411.42 "," 21,122.57 "," 21,122.57 "," 21,122.57 ", -   ,0.00%
3/8/2010," 14,554.47 "," 21,745.91 "," 21,745.91 "," 21,745.91 ", -   ,0.99%
3/9/2010," 14,683.26 "," 21,745.91 "," 21,745.91 "," 21,745.91 ", -   ,0.88%
3/10/2010," 14,732.04 "," 22,421.46 "," 22,421.46 "," 22,421.46 ", -   ,0.33%
3/11/2010," 14,897.13 "," 22,421.46 "," 22,421.46 "," 22,421.46 ", -   ,1.12%
3/12/2010," 15,070.33 "," 21,436.77 "," 21,436.77 "," 21,436.77 ", -   ,1.16%
3/13/2010," 15,070.33 "," 21,436.77 "," 21,436.77 "," 21,436.77 ", -   ,0.00%
3/14/2010," 15,070.33 "," 21,436.77 "," 21,436.77 "," 21,436.77 ", -   ,0.00%
3/15/2010," 15,138.06 "," 21,494.06 "," 21,494.06 "," 21,494.06 ", -   ,0.45%
3/16/2010," 14,975.38 "," 21,494.06 "," 21,494.06 "," 21,494.06 ", -   ,-1.07%
3/17/2010," 14,894.01 "," 22,103.04 "," 22,103.04 "," 22,103.04 ", -   ,-0.54%
3/18/2010," 14,960.62 "," 22,103.04 "," 22,103.04 "," 22,103.04 ", -   ,0.45%
3/19/2010," 15,026.82 "," 22,103.04 "," 22,103.04 "," 22,103.04 ", -   ,0.44%
3/20/2010," 15,026.82 "," 22,103.04 "," 22,103.04 "," 22,103.04 ", -   ,0.00%
3/21/2010," 15,026.82 "," 22,103.04 "," 22,103.04 "," 22,103.04 ", -   ,0.00%
3/22/2010," 15,013.31 "," 22,208.09 "," 22,208.09 "," 22,208.09 ", -   ,-0.09%
3/23/2010," 15,013.31 "," 22,208.09 "," 22,208.09 "," 22,208.09 ", -   ,0.00%
3/24/2010," 15,260.99 "," 22,006.79 "," 22,006.79 "," 22,006.79 ", -   ,1.65%
3/25/2010," 15,272.38 "," 22,006.79 "," 22,006.79 "," 22,006.79 ", -   ,0.07%
3/26/2010," 15,392.21 "," 21,530.04 "," 21,530.04 "," 21,530.04 ", -   ,0.78%
3/27/2010," 15,392.21 "," 21,530.04 "," 21,530.04 "," 21,530.04 ", -   ,0.00%
3/28/2010," 15,392.21 "," 21,530.04 "," 21,530.04 "," 21,530.04 ", -   ,0.00%
3/29/2010," 15,292.51 "," 20,853.32 "," 20,853.32 "," 20,853.32 ", -   ,-0.65%
3/30/2010," 15,326.23 "," 20,853.32 "," 20,853.32 "," 20,853.32 ", -   ,0.22%
3/31/2010," 15,429.59 "," 20,853.32 "," 20,853.32 "," 20,853.32 ", -   ,0.67%
4/1/2010," 15,614.87 "," 21,020.61 "," 21,020.61 "," 21,020.61 ", -   ,1.20%
4/2/2010," 15,860.53 "," 21,020.61 "," 21,020.61 "," 21,020.61 ", -   ,1.57%
4/3/2010," 15,860.53 "," 21,020.61 "," 21,020.61 "," 21,020.61 ", -   ,0.00%
4/4/2010," 15,860.53 "," 21,020.61 "," 21,020.61 "," 21,020.61 ", -   ,0.00%
4/5/2010," 15,867.50 "," 20,464.00 "," 20,464.00 "," 20,464.00 ", -   ,0.04%
4/6/2010," 15,797.95 "," 20,464.00 "," 20,464.00 "," 20,464.00 ", -   ,-0.44%
4/7/2010," 15,914.54 "," 20,137.71 "," 20,137.71 "," 20,137.71 ", -   ,0.74%
4/8/2010," 15,908.17 "," 20,137.71 "," 20,137.71 "," 20,137.71 ", -   ,-0.04%
4/9/2010," 15,994.38 "," 19,980.36 "," 19,980.36 "," 19,980.36 ", -   ,0.54%
4/10/2010," 15,994.38 "," 19,980.36 "," 19,980.36 "," 19,980.36 ", -   ,0.00%
4/11/2010," 15,994.38 "," 19,980.36 "," 19,980.36 "," 19,980.36 ", -   ,0.00%
4/12/2010," 15,931.66 "," 20,084.81 "," 20,084.81 "," 20,084.81 ", -   ,-0.39%
4/13/2010," 15,819.08 "," 21,437.58 "," 21,437.58 "," 21,437.58 ", -   ,-0.71%
4/14/2010," 15,920.41 "," 21,437.58 "," 21,437.58 "," 21,437.58 ", -   ,0.64%
4/15/2010," 16,069.16 "," 21,826.20 "," 21,826.20 "," 21,826.20 ", -   ,0.93%
4/16/2010," 16,079.33 "," 21,826.20 "," 21,826.20 "," 21,826.20 ", -   ,0.06%
4/17/2010," 16,079.33 "," 21,826.20 "," 21,826.20 "," 21,826.20 ", -   ,0.00%
4/18/2010," 16,079.33 "," 21,826.20 "," 21,826.20 "," 21,826.20 ", -   ,0.00%
4/19/2010," 16,055.88 "," 21,867.18 "," 21,867.18 "," 21,867.18 ", -   ,-0.15%
4/20/2010," 16,010.63 "," 21,867.18 "," 21,867.18 "," 21,867.18 ", -   ,-0.28%
4/21/2010," 15,923.96 "," 22,254.87 "," 22,254.87 "," 22,254.87 ", -   ,-0.54%
4/22/2010," 15,980.93 "," 22,254.87 "," 22,254.87 "," 22,254.87 ", -   ,0.36%
4/23/2010," 15,926.15 "," 22,655.25 "," 22,655.25 "," 22,655.25 ", -   ,-0.34%
4/24/2010," 15,926.15 "," 22,655.25 "," 22,655.25 "," 22,655.25 ", -   ,0.00%
4/25/2010," 15,926.15 "," 22,655.25 "," 22,655.25 "," 22,655.25 ", -   ,0.00%
4/26/2010," 15,828.85 "," 23,125.53 "," 23,125.53 "," 23,125.53 ", -   ,-0.61%
4/27/2010," 15,881.74 "," 23,189.39 "," 23,189.39 "," 23,189.39 ", -   ,0.33%
4/28/2010," 15,874.26 "," 23,189.39 "," 23,189.39 "," 23,189.39 ", -   ,-0.05%
4/29/2010," 15,852.36 "," 22,716.97 "," 22,716.97 "," 22,716.97 ", -   ,-0.14%
4/30/2010," 15,776.16 "," 22,716.97 "," 22,716.97 "," 22,716.97 ", -   ,-0.48%
5/1/2010," 15,776.16 "," 22,716.97 "," 22,716.97 "," 22,716.97 ", -   ,0.00%
5/2/2010," 15,776.16 "," 22,716.97 "," 22,716.97 "," 22,716.97 ", -   ,0.00%
5/3/2010," 15,723.66 "," 22,664.63 "," 22,664.63 "," 22,664.63 ", -   ,-0.33%
5/4/2010," 15,832.33 "," 23,571.97 "," 23,571.97 "," 23,571.97 ", -   ,0.69%
5/5/2010," 16,019.52 "," 23,571.97 "," 23,571.97 "," 23,571.97 ", -   ,1.18%
5/6/2010," 16,001.19 "," 23,820.54 "," 23,820.54 "," 23,820.54 ", -   ,-0.11%
5/7/2010," 15,552.88 "," 23,820.54 "," 23,820.54 "," 23,820.54 ", -   ,-2.80%
5/8/2010," 15,552.88 "," 23,820.54 "," 23,820.54 "," 23,820.54 ", -   ,0.00%
5/9/2010," 15,552.88 "," 23,820.54 "," 23,820.54 "," 23,820.54 ", -   ,0.00%
5/10/2010," 15,563.92 "," 24,118.81 "," 24,118.81 "," 24,118.81 ", -   ,0.07%
5/11/2010," 15,452.35 "," 24,118.81 "," 24,118.81 "," 24,118.81 ", -   ,-0.72%
5/12/2010," 15,518.46 "," 24,343.78 "," 24,343.78 "," 24,343.78 ", -   ,0.43%
5/13/2010," 15,568.46 "," 24,343.78 "," 24,343.78 "," 24,343.78 ", -   ,0.32%
5/14/2010," 15,519.87 "," 24,225.87 "," 24,225.87 "," 24,225.87 ", -   ,-0.31%
5/15/2010," 15,519.87 "," 24,225.87 "," 24,225.87 "," 24,225.87 ", -   ,0.00%
5/16/2010," 15,519.87 "," 24,225.87 "," 24,225.87 "," 24,225.87 ", -   ,0.00%
5/17/2010," 15,233.37 "," 24,519.59 "," 24,519.59 "," 24,519.59 ", -   ,-1.85%
5/18/2010," 15,371.03 "," 24,519.59 "," 24,519.59 "," 24,519.59 ", -   ,0.90%
5/19/2010," 15,371.42 "," 23,865.64 "," 23,865.64 "," 23,865.64 ", -   ,0.00%
5/20/2010," 15,254.75 "," 23,865.64 "," 23,865.64 "," 23,865.64 ", -   ,-0.76%
5/21/2010," 15,013.98 "," 24,120.35 "," 24,120.35 "," 24,120.35 ", -   ,-1.58%
5/22/2010," 15,013.98 "," 24,120.35 "," 24,120.35 "," 24,120.35 ", -   ,0.00%
5/23/2010," 15,013.98 "," 24,120.35 "," 24,120.35 "," 24,120.35 ", -   ,0.00%
5/24/2010," 14,670.75 "," 24,202.81 "," 24,202.81 "," 24,202.81 ", -   ,-2.29%
5/25/2010," 14,333.91 "," 23,466.87 "," 23,466.87 "," 23,466.87 ", -   ,-2.30%
5/26/2010," 14,641.81 "," 23,466.87 "," 23,466.87 "," 23,466.87 ", -   ,2.15%
5/27/2010," 14,430.74 "," 23,608.29 "," 23,608.29 "," 23,608.29 ", -   ,-1.44%
5/28/2010," 14,576.20 "," 23,608.29 "," 23,608.29 "," 23,608.29 ", -   ,1.01%
5/29/2010," 14,576.20 "," 23,608.29 "," 23,608.29 "," 23,608.29 ", -   ,0.00%
5/30/2010," 14,576.20 "," 23,608.29 "," 23,608.29 "," 23,608.29 ", -   ,0.00%
5/31/2010," 14,311.59 "," 23,776.48 "," 23,776.48 "," 23,776.48 ", -   ,-1.82%
6/1/2010," 14,254.28 "," 23,776.48 "," 23,776.48 "," 23,776.48 ", -   ,-0.40%
6/2/2010," 14,513.23 "," 24,732.56 "," 24,732.56 "," 24,732.56 ", -   ,1.82%
6/3/2010," 14,722.83 "," 24,732.56 "," 24,732.56 "," 24,732.56 ", -   ,1.44%
6/4/2010," 14,735.38 "," 24,679.80 "," 24,679.80 "," 24,679.80 ", -   ,0.09%
6/5/2010," 14,735.38 "," 24,679.80 "," 24,679.80 "," 24,679.80 ", -   ,0.00%
6/6/2010," 14,735.38 "," 24,679.80 "," 24,679.80 "," 24,679.80 ", -   ,0.00%
6/7/2010," 14,855.24 "," 25,019.71 "," 25,019.71 "," 25,019.71 ", -   ,0.81%
6/8/2010," 14,845.71 "," 24,983.36 "," 24,983.36 "," 24,983.36 ", -   ,-0.06%
6/9/2010," 14,747.50 "," 24,983.36 "," 24,983.36 "," 24,983.36 ", -   ,-0.66%
6/10/2010," 14,310.90 "," 25,514.95 "," 25,514.95 "," 25,514.95 ", -   ,-2.96%
6/11/2010," 14,455.10 "," 25,514.95 "," 25,514.95 "," 25,514.95 ", -   ,1.01%
6/12/2010," 14,455.10 "," 25,514.95 "," 25,514.95 "," 25,514.95 ", -   ,0.00%
6/13/2010," 14,455.10 "," 25,514.95 "," 25,514.95 "," 25,514.95 ", -   ,0.00%
6/14/2010," 14,122.11 "," 26,295.16 "," 26,295.16 "," 26,295.16 ", -   ,-2.30%
6/15/2010," 14,184.48 "," 26,452.02 "," 26,452.02 "," 26,452.02 ", -   ,0.44%
6/16/2010," 14,461.90 "," 26,452.02 "," 26,452.02 "," 26,452.02 ", -   ,1.96%
6/17/2010," 14,748.50 "," 26,452.02 "," 26,452.02 "," 26,452.02 ", -   ,1.98%
6/18/2010," 14,668.61 "," 26,452.02 "," 26,452.02 "," 26,452.02 ", -   ,-0.54%
6/19/2010," 14,668.61 "," 26,452.02 "," 26,452.02 "," 26,452.02 ", -   ,0.00%
6/20/2010," 14,668.61 "," 26,452.02 "," 26,452.02 "," 26,452.02 ", -   ,0.00%
6/21/2010," 14,674.65 "," 26,458.11 "," 26,458.11 "," 26,458.11 ", -   ,0.04%
6/22/2010," 14,715.72 "," 26,458.11 "," 26,458.11 "," 26,458.11 ", -   ,0.28%
6/23/2010," 14,729.63 "," 27,236.72 "," 27,236.72 "," 27,236.72 ", -   ,0.09%
6/24/2010," 14,771.55 "," 27,236.72 "," 27,236.72 "," 27,236.72 ", -   ,0.28%
6/25/2010," 14,809.24 "," 27,030.60 "," 27,030.60 "," 27,030.60 ", -   ,0.26%
6/26/2010," 14,809.24 "," 27,030.60 "," 27,030.60 "," 27,030.60 ", -   ,0.00%
6/27/2010," 14,809.24 "," 27,030.60 "," 27,030.60 "," 27,030.60 ", -   ,0.00%
6/28/2010," 14,598.62 "," 27,295.00 "," 27,295.00 "," 27,295.00 ", -   ,-1.42%
6/29/2010," 14,606.07 "," 27,298.14 "," 27,298.14 "," 27,298.14 ", -   ,0.05%
6/30/2010," 14,573.54 "," 27,298.14 "," 27,298.14 "," 27,298.14 ", -   ,-0.22%
7/1/2010," 14,620.82 "," 27,298.14 "," 27,298.14 "," 27,298.14 ", -   ,0.32%
7/2/2010," 14,574.89 "," 27,458.04 "," 27,458.04 "," 27,458.04 ", -   ,-0.31%
7/3/2010," 14,574.89 "," 27,458.04 "," 27,458.04 "," 27,458.04 ", -   ,0.00%
7/4/2010," 14,574.89 "," 27,458.04 "," 27,458.04 "," 27,458.04 ", -   ,0.00%
7/5/2010," 14,524.02 "," 28,175.43 "," 28,175.43 "," 28,175.43 ", -   ,-0.35%
7/6/2010," 14,421.31 "," 27,632.35 "," 27,632.35 "," 27,632.35 ", -   ,-0.71%
7/7/2010," 14,724.51 "," 27,632.35 "," 27,632.35 "," 27,632.35 ", -   ,2.10%
7/8/2010," 14,857.88 "," 27,792.12 "," 27,792.12 "," 27,792.12 ", -   ,0.91%
7/9/2010," 15,053.27 "," 27,792.12 "," 27,792.12 "," 27,792.12 ", -   ,1.32%
7/10/2010," 15,053.27 "," 27,792.12 "," 27,792.12 "," 27,792.12 ", -   ,0.00%
7/11/2010," 15,053.27 "," 27,792.12 "," 27,792.12 "," 27,792.12 ", -   ,0.00%
7/12/2010," 15,084.69 "," 27,631.98 "," 27,631.98 "," 27,631.98 ", -   ,0.21%
7/13/2010," 15,318.60 "," 27,631.98 "," 27,631.98 "," 27,631.98 ", -   ,1.55%
7/14/2010," 15,362.51 "," 28,314.86 "," 28,314.86 "," 28,314.86 ", -   ,0.29%
7/15/2010," 15,225.15 "," 28,314.86 "," 28,314.86 "," 28,314.86 ", -   ,-0.89%
7/16/2010," 15,329.81 "," 28,319.98 "," 28,319.98 "," 28,319.98 ", -   ,0.69%
7/17/2010," 15,329.81 "," 28,319.98 "," 28,319.98 "," 28,319.98 ", -   ,0.00%
7/18/2010," 15,329.81 "," 28,319.98 "," 28,319.98 "," 28,319.98 ", -   ,0.00%
7/19/2010," 15,342.20 "," 28,209.64 "," 28,209.64 "," 28,209.64 ", -   ,0.08%
7/20/2010," 15,465.61 "," 28,209.64 "," 28,209.64 "," 28,209.64 ", -   ,0.80%
7/21/2010," 15,437.33 "," 28,210.26 "," 28,210.26 "," 28,210.26 ", -   ,-0.18%
7/22/2010," 15,436.00 "," 28,210.26 "," 28,210.26 "," 28,210.26 ", -   ,-0.01%
7/23/2010," 15,473.06 "," 28,516.64 "," 28,516.64 "," 28,516.64 ", -   ,0.24%
7/24/2010," 15,473.06 "," 28,516.64 "," 28,516.64 "," 28,516.64 ", -   ,0.00%
7/25/2010," 15,473.06 "," 28,516.64 "," 28,516.64 "," 28,516.64 ", -   ,0.00%
7/26/2010," 15,428.17 "," 28,719.54 "," 28,719.54 "," 28,719.54 ", -   ,-0.29%
7/27/2010," 15,666.47 "," 28,873.45 "," 28,873.45 "," 28,873.45 ", -   ,1.54%
7/28/2010," 15,755.15 "," 28,873.45 "," 28,873.45 "," 28,873.45 ", -   ,0.57%
7/29/2010," 15,752.40 "," 28,969.97 "," 28,969.97 "," 28,969.97 ", -   ,-0.02%
7/30/2010," 15,973.54 "," 28,969.97 "," 28,969.97 "," 28,969.97 ", -   ,1.40%
7/31/2010," 15,973.54 "," 28,969.97 "," 28,969.97 "," 28,969.97 ", -   ,0.00%
8/1/2010," 15,973.54 "," 28,969.97 "," 28,969.97 "," 28,969.97 ", -   ,0.00%
8/2/2010," 15,760.06 "," 29,231.02 "," 29,231.02 "," 29,231.02 ", -   ,-1.34%
8/3/2010," 15,779.51 "," 28,769.07 "," 28,769.07 "," 28,769.07 ", -   ,0.12%
8/4/2010," 15,821.61 "," 28,769.07 "," 28,769.07 "," 28,769.07 ", -   ,0.27%
8/5/2010," 15,706.36 "," 28,725.81 "," 28,725.81 "," 28,725.81 ", -   ,-0.73%
8/6/2010," 15,658.01 "," 28,725.81 "," 28,725.81 "," 28,725.81 ", -   ,-0.31%
8/7/2010," 15,658.01 "," 28,725.81 "," 28,725.81 "," 28,725.81 ", -   ,0.00%
8/8/2010," 15,658.01 "," 28,725.81 "," 28,725.81 "," 28,725.81 ", -   ,0.00%
8/9/2010," 15,149.00 "," 29,473.28 "," 29,473.28 "," 29,473.28 ", -   ,-3.25%
8/10/2010," 15,067.62 "," 29,473.28 "," 29,473.28 "," 29,473.28 ", -   ,-0.54%
8/11/2010," 15,051.46 "," 29,473.28 "," 29,473.28 "," 29,473.28 ", -   ,-0.11%
8/12/2010," 14,980.51 "," 29,748.23 "," 29,748.23 "," 29,748.23 ", -   ,-0.47%
8/13/2010," 15,051.30 "," 29,748.23 "," 29,748.23 "," 29,748.23 ", -   ,0.47%
8/14/2010," 15,051.30 "," 29,748.23 "," 29,748.23 "," 29,748.23 ", -   ,0.00%
8/15/2010," 15,051.30 "," 29,748.23 "," 29,748.23 "," 29,748.23 ", -   ,0.00%
8/16/2010," 14,668.85 "," 30,290.67 "," 30,290.67 "," 30,290.67 ", -   ,-2.54%
8/17/2010," 14,852.65 "," 30,889.03 "," 30,889.03 "," 30,889.03 ", -   ,1.25%
8/18/2010," 14,898.92 "," 30,889.03 "," 30,889.03 "," 30,889.03 ", -   ,0.31%
8/19/2010," 15,121.42 "," 31,228.10 "," 31,228.10 "," 31,228.10 ", -   ,1.49%
8/20/2010," 15,159.70 "," 31,228.10 "," 31,228.10 "," 31,228.10 ", -   ,0.25%
8/21/2010," 15,159.70 "," 31,228.10 "," 31,228.10 "," 31,228.10 ", -   ,0.00%
8/22/2010," 15,159.70 "," 31,228.10 "," 31,228.10 "," 31,228.10 ", -   ,0.00%
8/23/2010," 15,054.04 "," 31,215.45 "," 31,215.45 "," 31,215.45 ", -   ,-0.70%
8/24/2010," 14,817.42 "," 31,215.45 "," 31,215.45 "," 31,215.45 ", -   ,-1.57%
8/25/2010," 14,693.05 "," 30,636.74 "," 30,636.74 "," 30,636.74 ", -   ,-0.84%
8/26/2010," 14,767.77 "," 30,636.74 "," 30,636.74 "," 30,636.74 ", -   ,0.51%
8/27/2010," 14,805.44 "," 31,311.31 "," 31,311.31 "," 31,311.31 ", -   ,0.26%
8/28/2010," 14,805.44 "," 31,311.31 "," 31,311.31 "," 31,311.31 ", -   ,0.00%
8/29/2010," 14,805.44 "," 31,311.31 "," 31,311.31 "," 31,311.31 ", -   ,0.00%
8/30/2010," 14,739.83 "," 31,598.72 "," 31,598.72 "," 31,598.72 ", -   ,-0.44%
8/31/2010," 15,205.07 "," 32,934.50 "," 32,934.50 "," 32,934.50 ", -   ,3.16%
9/1/2010," 15,111.66 "," 32,934.50 "," 32,934.50 "," 32,934.50 ", -   ,-0.61%
9/2/2010," 15,133.52 "," 32,977.39 "," 32,977.39 "," 32,977.39 ", -   ,0.14%
9/3/2010," 15,006.17 "," 32,977.39 "," 32,977.39 "," 32,977.39 ", -   ,-0.84%
9/4/2010," 15,006.17 "," 32,977.39 "," 32,977.39 "," 32,977.39 ", -   ,0.00%
9/5/2010," 15,006.17 "," 32,977.39 "," 32,977.39 "," 32,977.39 ", -   ,0.00%
9/6/2010," 15,021.35 "," 32,930.01 "," 32,930.01 "," 32,930.01 ", -   ,0.10%
9/7/2010," 15,132.07 "," 32,930.01 "," 32,930.01 "," 32,930.01 ", -   ,0.74%
9/8/2010," 15,406.48 "," 32,963.96 "," 32,963.96 "," 32,963.96 ", -   ,1.81%
9/9/2010," 15,364.01 "," 33,410.97 "," 33,410.97 "," 33,410.97 ", -   ,-0.28%
9/10/2010," 15,364.01 "," 33,410.97 "," 33,410.97 "," 33,410.97 ", -   ,0.00%
9/11/2010," 15,364.01 "," 33,410.97 "," 33,410.97 "," 33,410.97 ", -   ,0.00%
9/12/2010," 15,364.01 "," 33,410.97 "," 33,410.97 "," 33,410.97 ", -   ,0.00%
9/13/2010," 15,364.01 "," 33,410.97 "," 33,410.97 "," 33,410.97 ", -   ,0.00%
9/14/2010," 15,666.55 "," 34,985.51 "," 34,985.51 "," 34,985.51 ", -   ,1.97%
9/15/2010," 15,607.43 "," 36,612.81 "," 36,612.81 "," 36,612.81 ", -   ,-0.38%
9/16/2010," 15,591.50 "," 36,612.81 "," 36,612.81 "," 36,612.81 ", -   ,-0.10%
9/17/2010," 15,687.59 "," 37,642.68 "," 37,642.68 "," 37,642.68 ", -   ,0.62%
9/18/2010," 15,687.59 "," 37,642.68 "," 37,642.68 "," 37,642.68 ", -   ,0.00%
9/19/2010," 15,687.59 "," 37,642.68 "," 37,642.68 "," 37,642.68 ", -   ,0.00%
9/20/2010," 15,740.04 "," 37,900.39 "," 37,900.39 "," 37,900.39 ", -   ,0.33%
9/21/2010," 15,653.45 "," 38,457.64 "," 38,457.64 "," 38,457.64 ", -   ,-0.55%
9/22/2010," 15,593.00 "," 38,457.64 "," 38,457.64 "," 38,457.64 ", -   ,-0.39%
9/23/2010," 15,442.28 "," 37,203.32 "," 37,203.32 "," 37,203.32 ", -   ,-0.97%
9/24/2010," 15,524.43 "," 37,203.32 "," 37,203.32 "," 37,203.32 ", -   ,0.53%
9/25/2010," 15,524.43 "," 37,203.32 "," 37,203.32 "," 37,203.32 ", -   ,0.00%
9/26/2010," 15,524.43 "," 37,203.32 "," 37,203.32 "," 37,203.32 ", -   ,0.00%
9/27/2010," 15,607.68 "," 38,958.63 "," 38,958.63 "," 38,958.63 ", -   ,0.54%
9/28/2010," 15,717.32 "," 38,958.63 "," 38,958.63 "," 38,958.63 ", -   ,0.70%
9/29/2010," 15,746.21 "," 40,215.49 "," 40,215.49 "," 40,215.49 ", -   ,0.18%
9/30/2010," 15,682.85 "," 40,215.49 "," 40,215.49 "," 40,215.49 ", -   ,-0.40%
10/1/2010," 15,698.93 "," 40,623.08 "," 40,623.08 "," 40,623.08 ", -   ,0.10%
10/2/2010," 15,698.93 "," 40,623.08 "," 40,623.08 "," 40,623.08 ", -   ,0.00%
10/3/2010," 15,698.93 "," 40,623.08 "," 40,623.08 "," 40,623.08 ", -   ,0.00%
10/4/2010," 15,738.11 "," 41,125.25 "," 41,125.25 "," 41,125.25 ", -   ,0.25%
10/5/2010," 15,731.71 "," 40,501.71 "," 40,501.71 "," 40,501.71 ", -   ,-0.04%
10/6/2010," 15,756.61 "," 40,501.71 "," 40,501.71 "," 40,501.71 ", -   ,0.16%
10/7/2010," 16,020.08 "," 40,501.71 "," 40,501.71 "," 40,501.71 ", -   ,1.67%
10/8/2010," 16,161.43 "," 40,420.85 "," 40,420.85 "," 40,420.85 ", -   ,0.88%
10/9/2010," 16,161.43 "," 40,420.85 "," 40,420.85 "," 40,420.85 ", -   ,0.00%
10/10/2010," 16,161.43 "," 40,420.85 "," 40,420.85 "," 40,420.85 ", -   ,0.00%
10/11/2010," 16,224.91 "," 40,420.85 "," 40,420.85 "," 40,420.85 ", -   ,0.39%
10/12/2010," 16,226.06 "," 40,864.32 "," 40,864.32 "," 40,864.32 ", -   ,0.01%
10/13/2010," 16,430.50 "," 40,810.76 "," 40,810.76 "," 40,810.76 ", -   ,1.26%
10/14/2010," 16,465.40 "," 40,810.76 "," 40,810.76 "," 40,810.76 ", -   ,0.21%
10/15/2010," 16,465.69 "," 38,868.24 "," 38,868.24 "," 38,868.24 ", -   ,0.00%
10/16/2010," 16,465.69 "," 38,868.24 "," 38,868.24 "," 38,868.24 ", -   ,0.00%
10/17/2010," 16,465.69 "," 38,868.24 "," 38,868.24 "," 38,868.24 ", -   ,0.00%
10/18/2010," 16,471.78 "," 37,950.47 "," 37,950.47 "," 37,950.47 ", -   ,0.04%
10/19/2010," 16,458.71 "," 39,057.17 "," 39,057.17 "," 39,057.17 ", -   ,-0.08%
10/20/2010," 16,527.43 "," 39,057.17 "," 39,057.17 "," 39,057.17 ", -   ,0.42%
10/21/2010," 16,598.51 "," 39,964.91 "," 39,964.91 "," 39,964.91 ", -   ,0.43%
10/22/2010," 16,791.09 "," 39,964.91 "," 39,964.91 "," 39,964.91 ", -   ,1.16%
10/23/2010," 16,791.09 "," 39,964.91 "," 39,964.91 "," 39,964.91 ", -   ,0.00%
10/24/2010," 16,791.09 "," 39,964.91 "," 39,964.91 "," 39,964.91 ", -   ,0.00%
10/25/2010," 16,914.63 "," 37,549.73 "," 37,549.73 "," 37,549.73 ", -   ,0.74%
10/26/2010," 16,801.97 "," 37,549.73 "," 37,549.73 "," 37,549.73 ", -   ,-0.67%
10/27/2010," 16,828.65 "," 37,795.30 "," 37,795.30 "," 37,795.30 ", -   ,0.16%
10/28/2010," 16,749.58 "," 37,795.30 "," 37,795.30 "," 37,795.30 ", -   ,-0.47%
10/29/2010," 16,715.36 "," 37,033.41 "," 37,033.41 "," 37,033.41 ", -   ,-0.20%
10/30/2010," 16,715.36 "," 37,033.41 "," 37,033.41 "," 37,033.41 ", -   ,0.00%
10/31/2010," 16,715.36 "," 37,033.41 "," 37,033.41 "," 37,033.41 ", -   ,0.00%
11/1/2010," 16,622.60 "," 36,768.32 "," 36,768.32 "," 36,768.32 ", -   ,-0.55%
11/2/2010," 16,973.94 "," 36,768.32 "," 36,768.32 "," 36,768.32 ", -   ,2.11%
11/3/2010," 16,795.35 "," 36,768.32 "," 36,768.32 "," 36,768.32 ", -   ,-1.05%
11/4/2010," 16,972.16 "," 36,768.32 "," 36,768.32 "," 36,768.32 ", -   ,1.05%
11/5/2010," 17,340.66 "," 36,768.32 "," 36,768.32 "," 36,768.32 ", -   ,2.17%
11/6/2010," 17,340.66 "," 36,768.32 "," 36,768.32 "," 36,768.32 ", -   ,0.00%
11/7/2010," 17,340.66 "," 36,768.32 "," 36,768.32 "," 36,768.32 ", -   ,0.00%
11/8/2010," 17,596.22 "," 38,390.56 "," 38,390.56 "," 38,390.56 ", -   ,1.47%
11/9/2010," 17,596.22 "," 38,390.56 "," 38,390.56 "," 38,390.56 ", -   ,0.00%
11/10/2010," 17,518.44 "," 39,389.93 "," 39,389.93 "," 39,389.93 ", -   ,-0.44%
11/11/2010," 17,450.64 "," 39,389.93 "," 39,389.93 "," 39,389.93 ", -   ,-0.39%
11/12/2010," 17,343.19 "," 38,742.49 "," 38,742.49 "," 38,742.49 ", -   ,-0.62%
11/13/2010," 17,343.19 "," 38,742.49 "," 38,742.49 "," 38,742.49 ", -   ,0.00%
11/14/2010," 17,343.19 "," 38,742.49 "," 38,742.49 "," 38,742.49 ", -   ,0.00%
11/15/2010," 17,426.67 "," 38,742.49 "," 38,742.49 "," 38,742.49 ", -   ,0.48%
11/16/2010," 17,542.26 "," 40,156.45 "," 40,156.45 "," 40,156.45 ", -   ,0.66%
11/17/2010," 17,542.26 "," 40,156.45 "," 40,156.45 "," 40,156.45 ", -   ,0.00%
11/18/2010," 17,542.26 "," 40,156.45 "," 40,156.45 "," 40,156.45 ", -   ,0.00%
11/19/2010," 17,542.26 "," 40,156.45 "," 40,156.45 "," 40,156.45 ", -   ,0.00%
11/20/2010," 17,542.26 "," 40,156.45 "," 40,156.45 "," 40,156.45 ", -   ,0.00%
11/21/2010," 17,542.26 "," 40,156.45 "," 40,156.45 "," 40,156.45 ", -   ,0.00%
